Ldim_ID,Mouse_Prot_ID,Gene_Name,Identity,Length,Mism,Gap,qs,qe,ss,se,Evalue,Bitscore
g95958,NP_001271434.1,Cask,95.3,920,43,0,1,920,1,920,0,1779
g10710,NP_038914.2,Hdgfl3,95.2,125,5,1,1,124,1,125,2.52E-80,239
g16103,NP_033122.1,Rps6,95.2,249,12,0,1,249,1,249,4.00E-159,442
g17116,NP_001351623.1,Ndufs7,95.2,124,6,0,64,187,69,192,3.66E-87,257
g1886,NP_001397388.1,Prkacb,95.2,293,14,0,59,351,1,293,4.45E-209,575
g2025,NP_001345016.1,Gm15501,95.2,208,10,0,1,208,1,208,8.38E-143,398
g38853,XP_006534046.1,Cltc,95.2,1669,80,0,1,1669,1,1669,0,3175
g39124,XP_030108560.1,Ccnl1,95.2,63,3,0,142,204,26,88,7.44E-34,127
g4843,NP_001346826.1,Rpl15,95.2,186,9,0,1,186,19,204,2.70E-130,365
g7007,NP_001297612.1,Mapk10,95.2,435,12,1,42,476,1,426,2.86E-302,822
g70074,NP_001075036.1,Mapk10,95.2,435,12,1,1,435,39,464,2.34E-302,822
g10601,NP_001411818.1,Tgfbr1,95.1,324,16,0,181,504,17,340,1.24E-224,623
g12521,NP_598785.1,Tubg1,95.1,451,22,0,1,451,1,451,1.29e-316,858
g14319,NP_080069.2,Wdr45b,95.1,344,17,0,1,344,1,344,7.91E-250,680
g145503,XP_006502842.1,Elavl2,95.1,388,19,0,1,388,142,529,1.90E-270,741
g16225,NP_536353.2,Fbxw7,95.1,553,27,0,1,553,77,629,2.54E-196,564
g16548,NP_034886.1,Mafg,95.1,81,4,0,1,81,1,81,1.71E-43,143
g176172,NP_808229.1,Usp46,95.1,369,15,1,1,369,1,366,9.74E-256,697
g17669,XP_006511799.1,Rab6b,95.1,185,9,0,24,208,50,234,4.76E-123,349
g188443,NP_001076784.1,St7,95.1,511,25,0,1,511,1,511,0,964
g19230,NP_033481.1,Ube2e1,95.1,164,8,0,31,194,30,193,1.04E-113,323
g195082,NP_001390075.1,U2af2,95.1,388,19,0,71,458,69,456,9.84E-269,737
g195084,NP_001390077.1,U2af2,95.1,367,18,0,104,470,1,367,1.83E-252,693
g2010,NP_001391407.1,Btf3l4,95.1,123,6,0,1,123,1,123,6.31E-75,221
g20530,NP_001334547.1,Ppp2r2d,95.1,288,14,0,160,447,1,288,2.80E-203,564
g354,NP_080585.1,Lsm3,95.1,102,5,0,33,134,1,102,5.92E-64,191
g3715,NP_038653.1,Pafah1b1,95.1,350,17,0,1,350,1,350,1.01E-129,381
g3861,NP_082988.1,Rap2b,95.1,183,9,0,1,183,1,183,6.79E-123,345
g3910,NP_080431.1,Ssr3,95.1,185,9,0,1,185,1,185,4.70E-115,326
g13799,NP_001346749.1,Becn1,95,222,11,0,226,447,31,252,2.96E-156,444
g14449,NP_077138.1,Drap1,95,101,5,0,1,101,1,101,8.52E-59,186
g15995,NP_058066.2,Ube2k,95,200,10,0,1,200,1,200,8.11E-137,382
g162254,NP_001171244.1,Fbxw7,95,541,27,0,217,757,170,710,9.81E-182,538
g188442,NP_001276555.1,St7,95,504,25,0,3,506,51,554,0,951
g3206,NP_001407450.1,Pbx3,95,281,13,1,1,280,1,281,1.11E-176,499
g5642,NP_001341940.1,Cnih1,95,160,8,0,1,160,1,160,4.09E-106,301
g7885,NP_001116454.1,Ccnc,95,259,13,0,1,259,1,259,1.93E-185,512
g1131,NP_035423.2,Polr2j,94.9,117,6,0,1,117,1,117,6.38E-78,226
g183226,NP_001157721.1,Tpm1,94.9,99,5,0,150,248,186,284,3.68E-07,52
g18950,NP_001405348.1,Ptdss2,94.9,79,4,0,57,135,22,100,1.24E-46,159
g21105,XP_006526183.1,Ube2d2a,94.9,118,6,0,30,147,1,118,3.58E-83,241
g78462,NP_080390.1,Eif2s1,94.9,315,16,0,1,315,1,315,5.88E-210,577
g9170,NP_001171222.1,Tsc22d1,94.9,79,4,0,45,123,6,84,4.33E-41,134
g11088,NP_080899.1,Nudt21,94.8,229,10,2,1,229,1,227,6.88E-161,445
g11544,NP_038505.2,Atp6v0d1,94.8,348,18,0,3,350,4,351,2.17E-248,677
g12348,NP_001365817.1,Cyth1,94.8,211,11,0,59,269,1,211,2.06E-145,414
g123487,NP_001365816.1,Cyth1,94.8,211,11,0,1,211,60,270,1.38E-145,414
g18699,NP_034947.1,Psmd7,94.8,291,15,0,1,291,1,291,2.94E-199,550
g5356,NP_001348574.1,Hpcal1,94.8,193,10,0,1,193,1,193,1.78E-132,370
g671,NP_001405859.1,Myl9,94.8,172,9,0,1,172,1,172,5.48E-117,330
g71402,NP_081011.1,Mob1b,94.8,211,11,0,5,215,6,216,1.75E-150,418
g824,NP_038793.2,Rps26,94.8,115,6,0,1,115,1,115,5.95E-73,214
g13216,NP_631893.1,Rab40c,94.7,281,13,1,1,279,1,281,1.61E-194,535
g16219,NP_058655.3,Rps3a1,94.7,266,12,1,1,266,1,264,1.09E-180,498
g17766,NP_001034572.1,Tmco1,94.7,188,10,0,1,188,1,188,2.40E-114,324
g78497,XP_006515970.1,Gphn,94.7,736,39,0,1,736,1,736,0,1303
g10078,NP_080749.2,Tubb6,94.6,445,24,0,1,445,1,445,3.69e-316,856
g11110,XP_011246722.1,Cnep1r1,94.6,112,6,0,1,112,1,112,5.02E-76,223
g13016,NP_001157020.1,Cyth3,94.6,351,19,0,44,394,1,351,1.38E-251,687
g17761,NP_109657.2,Tbl1xr1,94.6,515,27,1,1,515,1,514,4.92E-305,834
g205462,NP_001399224.1,Ctbp2,94.6,386,20,1,1,386,1,385,7.71E-271,740
g21450,NP_001297548.1,Ube2k,94.6,129,7,0,72,200,2,130,1.57E-84,247
g22850,XP_006500540.1,Tm9sf4,94.6,370,20,0,273,642,1,370,2.27E-255,707
g52903,NP_694817.2,Ago4,94.6,881,28,3,79,959,1,861,0,1701
g56510,NP_001407118.1,Actn4,94.6,276,15,0,9,284,31,306,2.82E-181,526
g5858,XP_036013499.1,Wdr20,94.6,147,8,0,6,152,1,147,9.71E-94,287
g5862,NP_001343496.1,Kdm1a,94.6,746,38,1,94,839,104,847,0,1337
g6685,NP_543124.1,Wdr5,94.6,334,17,1,1,333,1,334,9.21E-66,212
g7305,XP_017176612.1,Sppl3,94.6,298,13,1,89,383,1,298,3.16E-200,554
g9354,NP_001018052.1,Sp3,94.6,37,2,0,264,300,618,654,7.01E-18,87.4
g10008,NP_079796.1,Lsm5,94.5,91,5,0,3,93,1,91,2.02E-58,175
g13130,NP_001300865.1,Grb2,94.5,217,12,0,1,217,1,217,1.99E-159,441
g140992,NP_001164215.1,Ctbp2,94.5,366,20,0,24,389,563,928,4.69E-249,705
g16337,NP_001347954.1,Ubl5,94.5,73,4,0,1,73,1,73,8.32E-47,144
g20980,NP_031535.2,Atp6v1b2,94.5,487,27,0,14,500,23,509,0,926
g959532,NP_033936.2,Cask,94.5,911,36,1,1,911,1,897,0,1738
g18011,NP_001401836.1,Gnao1,94.4,354,20,0,1,354,1,354,4.06E-248,676
g21769,NP_001258471.1,Cnot7,94.4,284,16,0,1,284,1,284,2.51E-203,557
g22293,NP_001276580.1,Gid8,94.4,195,11,0,1,195,34,228,2.05E-126,357
g5554,NP_036154.1,Ppp2r5e,94.4,467,26,0,11,477,1,467,2.04e-317,862
g56422,NP_034049.2,Cnih1,94.4,144,8,0,1,144,1,144,1.74E-97,278
g7268,NP_032619.1,Foxd2,94.4,107,6,0,70,176,122,228,1.49E-65,216
g8361,NP_783597.2,H2bc18,94.4,126,7,0,1,126,1,126,1.19E-75,221
g921,NP_001258334.1,Capzb,94.4,269,15,0,2,270,31,299,1.18E-183,508
g112922,NP_001231130.1,Pax6,94.3,422,20,2,2,419,1,422,1.56E-281,766
g13584,NP_080117.1,Kdelr2,94.3,212,12,0,1,212,1,212,8.35E-145,403
g177793,NP_001278438.1,Pbx1,94.3,280,15,1,1,279,1,280,5.08E-174,488
g1835,NP_001278437.1,Pbx1,94.3,333,17,2,1,331,1,333,4.87E-209,580
g27362,NP_033811.1,Ap3s1,94.3,193,11,0,1,193,1,193,2.53E-132,370
g4935,NP_033195.1,Sem1,94.3,70,4,0,1,70,1,70,8.91E-43,134
g10115,NP_062364.3,Rala,94.2,206,12,0,1,206,1,206,4.79E-132,370
g11575,NP_775589.1,Rab8b,94.2,207,11,1,1,206,1,207,1.68E-139,389
g132872,NP_001161941.1,Ube2m,94.2,86,5,0,100,185,1,86,1.56E-57,177
g1623,NP_001342313.1,Rps28,94.2,69,4,0,1,69,1,69,9.39E-40,126
g16691,NP_001407715.1,Ptp4a1,94.2,173,10,0,1,173,1,173,8.75E-121,339
g17311,NP_038904.1,Rnf11,94.2,154,9,0,1,154,1,154,1.91E-108,306
g20688,NP_034236.2,Eef1a1,94.2,462,27,0,1,462,1,462,0,875
g213743,NP_001405293.1,Rap2c,94.2,137,8,0,1,137,1,137,4.43E-83,251
g21678,XP_006525611.1,Ctnna1,94.2,537,30,1,371,907,1,536,0,951
g4717,XP_036019146.1,Ilf2,94.2,206,12,0,157,362,1,206,1.49E-139,398
g6854,NP_067527.3,Nsa2,94.2,260,15,0,1,260,1,260,1.46E-171,475
g84582,NP_001157135.1,Rab6a,94.2,208,12,0,1,208,1,208,9.38E-140,390
g9074,NP_783589.1,H2ac1,94.2,104,6,0,19,122,19,122,1.29E-64,194
g94332,NP_001300651.1,Trappc2,94.2,69,4,0,1,69,1,69,2.04E-44,141
g11010,NP_203534.1,Copb1,94.1,953,56,0,1,953,1,953,0,1751
g12854,NP_035419.1,Rpl27,94.1,136,8,0,1,136,1,136,1.16E-89,258
g17235,NP_001335034.1,Gnb4,94.1,304,18,0,37,340,1,304,1.02E-149,425
g17269,NP_079625.1,Lsm7,94.1,102,6,0,1,102,1,102,1.27E-66,197
g20676,NP_001180200.1,Meis1,94.1,390,21,2,1,388,1,390,1.08E-272,741
g2430,NP_001406154.1,Ube2l3,94.1,136,8,0,19,154,1,136,6.14E-92,264
g7304,NP_001345777.1,Gnaz,94.1,355,21,0,1,355,1,355,1.15E-243,665
g12480,NP_067621.3,Dctn5,94,182,11,0,1,182,1,182,2.65E-99,286
g13459,XP_011247525.1,Psmd11,94,317,19,0,106,422,28,344,2.00E-208,578
g13612,NP_001342162.1,Arl3,94,168,10,0,1,168,1,168,3.91E-112,318
g14615,NP_079785.1,Ostc,94,149,9,0,1,149,1,149,1.52E-98,281
g1909,NP_001243360.1,Agap3,94,317,18,1,71,386,59,375,8.42E-198,573
g19092,NP_001346810.1,Agap3,94,317,18,1,71,386,59,375,1.34E-199,574
g24302,NP_001406156.1,Ube2l3,94,100,6,0,39,138,7,106,9.19E-64,195
g6186,NP_001123949.1,Srrm1,94,149,9,0,1,149,1,149,5.43E-76,268
g66863,NP_001277410.1,Rxra,94,351,21,0,149,499,89,439,1.82E-240,667
g6772,NP_075532.1,Xpo7,94,1087,64,1,35,1120,1,1087,0,2024
g7309,NP_031905.1,Drg1,94,283,17,0,4,286,5,287,2.70E-192,533
g11814,NP_663397.1,Rtcb,93.9,505,31,0,1,505,1,505,0,969
g124822,XP_006522204.1,Usp7,93.9,1003,61,0,106,1108,1,1003,0,1941
g15050,NP_001412922.1,Rps4x,93.9,261,16,0,2,262,6,266,1.17E-184,508
g21359,NP_031477.1,Slc25a5,93.9,296,18,0,1,296,1,296,1.02E-206,567
g8312,NP_112442.2,Hspa8,93.9,651,34,2,81,730,1,646,0,1160
g9532,XP_036008317.1,Gm44126,93.9,165,10,0,40,204,7,171,2.38E-106,313
g13858,NP_001348462.1,Atp6v0c,93.8,128,8,0,26,153,1,128,2.43E-71,212
g15584,XP_036010280.1,Tusc3,93.8,291,18,0,46,336,1,291,1.71E-204,563
g158322,NP_001272921.1,Scoc,93.8,80,4,1,1,79,2,81,5.10E-42,133
g21286,NP_080854.1,Gar1,93.8,113,7,0,48,160,70,182,3.30E-73,223
g221482,XP_017170556.1,Atp9a,93.8,596,37,0,451,1046,1,596,0,1088
g32543,NP_001297999.1,Smad2,93.8,437,27,0,1,437,1,437,8.34e-315,852
g4734,NP_034921.1,Meox1,93.8,65,4,0,161,225,168,232,5.19E-32,120
g5478,NP_062719.2,Pdcd10,93.8,210,13,0,1,210,3,212,5.12E-134,376
g6674,NP_001346962.1,Ppp2r2a,93.8,288,18,0,158,445,1,288,3.02E-202,561
g7158,NP_001258519.1,Rpl37rt,93.8,97,6,0,1,97,1,97,3.77E-63,187
g14494,NP_001277997.1,Polr2a,93.7,1597,99,1,1,1595,1,1597,0,2969
g15789,NP_036101.1,Psmb3,93.7,205,13,0,1,205,1,205,1.83E-140,392
g1584,NP_663521.1,Gtf2b,93.7,318,18,1,1,318,1,316,2.92E-211,580
g15896,NP_001350046.1,Ddx39a,93.7,223,14,0,205,427,5,227,4.12E-145,414
g9020,XP_036012524.1,Ywhae,93.7,238,15,0,1,238,1,238,1.86E-152,426
g12557,XP_006534361.1,Fbxl20,93.6,422,27,0,15,436,17,438,8.21E-76,244
g146564,XP_017174907.1,Camk2d,93.6,488,29,2,2,489,3,488,0,932
g16525,XP_017168138.1,Tnpo2,93.6,766,47,1,124,889,2,765,0,1444
g17104,NP_001159871.1,Rab3a,93.6,220,13,1,1,219,1,220,4.11E-151,420
g172352,XP_006535467.1,Gnb4,93.6,251,16,0,95,345,1,251,3.40E-110,323
g18732,NP_081699.1,Polr3b,93.6,1133,71,1,1,1132,1,1133,0,2150
g21060,NP_067475.2,Maea,93.6,312,20,0,6,317,85,396,5.49E-219,603
g3027,XP_036018765.1,Bmpr1b,93.6,297,19,0,247,543,1,297,7.01E-209,583
g3851,NP_001106891.1,Schip1,93.6,234,15,0,490,723,23,256,1.65E-138,409
g38512,NP_001106890.1,Iqschfp,93.6,234,15,0,11,244,326,559,2.90E-141,409
g8244,NP_001161942.1,Emc6,93.6,110,7,0,1,110,1,110,1.01E-64,192
g8710,NP_997406.1,Rpl23a,93.6,156,9,1,16,170,1,156,9.78E-93,268
g91652,NP_001333605.1,Lims1,93.6,326,21,0,11,336,62,387,2.86E-249,680
g109032,XP_036011398.1,Lims1,93.5,261,17,0,75,335,1,261,1.66E-199,549
g117253,NP_001334023.1,Celf2,93.5,489,29,2,37,523,1,488,3.02E-276,760
g1218,NP_067535.3,Bhlhe22,93.5,77,5,0,99,175,211,287,2.64E-37,133
g8649,NP_001400406.1,Atp6v1a,93.5,584,38,0,34,617,1,584,0,1092
g12402,NP_001351017.1,Prpsap2,93.4,289,19,0,69,357,2,290,8.64E-194,536
g12579,NP_033104.2,Rpl19,93.4,196,13,0,1,196,1,196,2.27E-116,330
g13796,NP_036121.1,Cops3,93.4,423,28,0,1,423,1,423,1.86E-288,784
g146563,XP_006500885.1,Camk2d,93.4,488,30,2,2,489,3,488,0,931
g1542,NP_001334108.1,Eif4a2,93.4,411,24,1,2,412,1,408,3.51E-275,749
g17995,NP_598714.1,Sf3b3,93.4,1217,80,0,1,1217,1,1217,0,2307
g209922,NP_001344613.1,Ppp2r5d,93.4,394,26,0,63,456,60,453,6.33E-268,741
g21340,NP_001277343.1,Fgf13,93.4,183,12,0,64,246,73,255,1.56E-122,350
g213402,NP_034330.2,Fgf13,93.4,183,12,0,73,255,63,245,2.22E-122,350
g2593,NP_001033752.1,Mapk1,93.4,351,23,0,19,369,8,358,5.20E-249,679
g85075,XP_036012961.1,Msi2,93.4,228,15,0,1,228,1,228,7.77E-156,441
g10333,NP_035799.1,Usp12,93.3,357,22,1,1,357,16,370,2.91E-248,677
g117250,NP_001103700.1,Celf2,93.3,521,32,2,1,519,1,520,1.69E-268,742
g146562,XP_017174904.1,Camk2d,93.3,508,32,2,2,509,3,508,0,962
g17543,NP_061200.2,Rpl36,93.3,105,7,0,1,105,1,105,8.20E-64,190
g20157,XP_006499357.1,Btbd3,93.3,371,25,0,139,509,1,371,1.58E-257,707
g216852,NP_001352019.1,Pin4,93.3,75,5,0,48,122,1,75,1.81E-42,149
g2921,NP_080421.2,Kctd10,93.3,315,19,1,1,313,1,315,2.57E-208,572
g57412,NP_081274.2,Snx6,93.3,406,27,0,1,406,1,406,1.65E-271,740
g63562,NP_001355984.1,Rragd,93.3,254,17,0,41,294,102,355,3.19E-165,469
g72572,NP_084126.1,Bcl7a,93.3,119,8,0,1,119,1,119,1.19E-68,210
g8620,NP_766459.2,Klhl9,93.3,613,41,0,43,655,1,613,0,978
g9724,NP_062777.2,Ube2g2,93.3,165,11,0,1,165,1,165,2.45E-114,322
g10686,NP_075373.1,Vps35,93.2,798,52,1,1,798,1,796,0,1465
g1682,NP_075923.2,Tox4,93.2,73,5,0,202,274,219,291,9.96E-34,136
g17328,NP_075615.2,Rab8a,93.2,207,13,1,1,206,1,207,1.62E-137,384
g19850,NP_032970.2,Psma2,93.2,234,16,0,1,234,1,234,5.78E-156,433
g21211,NP_036132.1,Cops6,93.2,309,20,1,8,316,17,324,1.21E-209,576
g22210,NP_033419.1,Tnnc1,93.2,161,11,0,1,161,1,161,2.80E-63,193
g22572,NP_062791.1,Copz1,93.2,177,12,0,1,177,1,177,2.57E-115,326
g4367,XP_017172650.1,Fam131a,93.2,117,8,0,1,117,86,202,2.73E-67,214
g43672,XP_030105192.1,Fam131a,93.2,117,8,0,21,137,1,117,2.52E-68,215
g4932,NP_694818.3,Ago2,93.2,851,58,0,20,870,10,860,0,1643
g6319,XP_030102892.1,Gm2436,93.2,265,16,1,192,456,34,296,2.72E-175,494
g768,XP_006500009.1,Nelfcd,93.2,533,36,0,45,577,1,533,0,996
g11292,NP_001231127.1,Pax6,93.1,432,24,3,32,457,5,436,3.58E-282,770
g12394,NP_848731.2,Psmd11,93.1,422,29,0,1,422,1,422,2.08E-273,746
g14656,XP_006500881.1,Camk2d,93.1,508,33,2,2,509,3,508,0,961
g16785,NP_077176.1,Tomm20,93.1,145,10,0,2,146,1,145,7.03E-91,261
g3051,NP_666208.2,Abhd17b,93.1,288,20,0,1,288,1,288,1.64E-207,568
g3571,NP_775550.2,Srsf1,93.1,202,12,1,3,202,5,206,1.29E-133,378
g721,NP_033523.1,Vamp2,93.1,72,5,0,4,75,24,95,1.13E-38,126
g9917,XP_017171555.1,Nalcn,93.1,1196,81,1,25,1219,16,1211,0,2192
g102172,NP_001344749.1,Myl12a,93,172,12,0,1,172,7,178,2.09E-113,321
g11258,NP_033029.2,Rab4a,93,213,15,0,1,213,6,218,2.43E-141,395
g160205,NP_001280593.1,Camk2d,93,488,32,2,4,491,5,490,0,928
g3150,NP_001192117.1,Ppp2r2a,93,355,24,1,1,355,1,354,7.87E-246,675
g8929,NP_001030931.1,Ap2b1,93,953,65,1,1,953,1,951,0,1738
g14313,NP_001303297.1,Map2k4,92.9,253,18,0,158,410,1,253,3.15E-175,490
g15803,NP_001033319.1,Anapc11,92.9,84,6,0,1,84,1,84,1.78E-64,190
g15818,NP_001013378.2,Npcd,92.9,84,6,0,1,84,1,84,6.81E-44,157
g1690,NP_663336.3,Btbd2,92.9,436,31,0,128,563,73,508,1.64E-300,824
g18540,NP_034443.1,Gnb5,92.9,353,25,0,9,361,43,395,2.24E-227,626
g206422,NP_001034228.1,Camk2g,92.9,495,33,2,1,493,1,495,0,934
g21627,NP_001277464.1,Ogt,92.9,1034,73,0,1,1034,1,1034,0,1137
g22684,NP_001344039.1,Ahcyl1,92.9,482,34,0,21,502,2,483,0,915
g436,NP_032166.1,Gnat1,92.9,350,25,0,1,350,1,350,3.56E-240,656
g73773,NP_001348592.1,Max,92.9,98,7,0,1,98,1,98,8.47E-57,174
g89742,NP_035273.3,Pou4f1,92.9,98,7,0,1,98,324,421,7.68E-54,174
g12188,NP_598701.2,Fbxl14,92.8,400,29,0,1,400,1,400,8.22E-154,441
g12424,NP_001344238.1,Elof1,92.8,83,6,0,1,83,1,83,2.89E-56,169
g1285,NP_080512.1,Wdr48,92.8,677,48,1,1,677,1,676,0,1120
g138943,NP_081284.2,Kctd5,92.8,195,14,0,62,256,40,234,1.10E-129,368
g15228,NP_001239147.1,Rpl31,92.8,125,8,1,24,147,1,125,5.66E-77,226
g21597,XP_036017048.1,Gnpda1,92.8,180,13,0,89,268,1,180,2.88E-119,341
g230662,NP_001264042.1,Rpl22,92.8,125,9,0,5,129,27,151,5.32E-76,223
g5730,NP_038712.3,Tbp,92.8,181,13,0,130,310,134,314,1.46E-113,332
g60172,NP_001273411.1,Otx2,92.8,290,20,1,1,290,1,289,4.23E-165,461
g6906,XP_017174412.1,Rpl7a,92.8,208,15,0,1,208,1,208,1.72E-132,374
g90162,NP_082083.3,Cul5,92.8,795,42,1,1,795,1,780,0,1454
g9387,NP_001116422.1,Hoxa10,92.8,83,6,0,259,341,12,94,4.44E-46,153
g96312,NP_112456.2,Sf3b1,92.8,1159,73,3,1,1158,156,1304,0,1977
g11929,NP_001400977.1,Large1,92.7,534,39,0,221,754,1,534,0,1038
g12222,NP_001398113.1,Copg2,92.7,246,18,0,1,246,1,246,5.74E-153,450
g13913,NP_080157.1,Luc7l,92.7,246,18,0,1,246,1,246,7.11E-156,442
g19873,NP_001159374.1,Ctnnb1,92.7,783,54,3,1,782,1,781,0,1206
g2032532,XP_017171372.1,Kcnma1,92.7,1118,80,2,36,1153,65,1180,0,1973
g21264,NP_001070866.1,Ldb2,92.7,247,18,0,1,247,1,247,6.69E-173,486
g21478,NP_001408127.1,Ran,92.7,206,15,0,10,215,11,216,6.03E-142,396
g21567,NP_032169.1,Rack1,92.7,317,23,0,1,317,1,317,1.35E-200,553
g2377,NP_079868.1,Rpl35,92.7,123,9,0,1,123,1,123,5.71E-68,202
g39123,NP_064321.2,Ccnl1,92.7,124,9,0,18,141,45,168,2.27E-72,227
g11031,NP_033457.2,Ctr9,92.6,1044,67,2,1,1041,1,1037,0,1662
g11502,XP_011241014.1,Csnk1g1,92.6,349,26,0,23,371,21,369,1.78E-244,673
g12671,NP_080177.1,Polr3k,92.6,108,8,0,1,108,1,108,3.28E-78,226
g12822,NP_067329.1,Drg2,92.6,364,26,1,1,363,1,364,1.83E-242,663
g17206,XP_036019045.1,Ankrd13c,92.6,282,21,0,241,522,17,298,3.46E-185,522
g19422,NP_001351926.1,Mib1,92.6,1006,63,3,1,995,1,1006,0,1546
g19434,NP_001095877.1,Rbm8a,92.6,175,12,1,1,175,1,174,1.19E-112,319
g197442,NP_001390516.1,Wdr26,92.6,443,33,0,156,598,1,443,0,879
g203251,XP_006518673.1,Kcnma1,92.6,1076,78,2,36,1111,65,1138,0,1970
g2032522,XP_006518669.1,Kcnma1,92.6,1079,78,2,36,1114,65,1141,0,1980
g2032535,NP_001240307.1,Kcnma1,92.6,1115,80,2,36,1150,65,1177,0,1963
g22157,NP_034403.1,Gdi1,92.6,447,33,0,1,447,1,447,0.00E+00,838
g2567,NP_001404364.1,Camk2b,92.6,503,34,3,1,500,1,503,0,932
g25672,NP_001404361.1,Camk2b,92.6,502,34,3,1,499,1,502,0,931
g56515,NP_001366005.1,Actn1,92.6,827,61,0,67,893,1,827,0,1536
g13174,NP_001349668.1,Map2k4,92.5,281,21,0,153,433,1,281,6.65E-192,535
g13577,NP_001408213.1,Ube2d1,92.5,106,8,0,42,147,4,109,7.28E-72,212
g170682,NP_001153063.1,Csnk1g2,92.5,398,30,0,1,398,18,415,3.04E-274,747
g17315,NP_001408089.1,Elavl4,92.5,361,25,1,50,410,1,359,3.65E-237,651
g17542,NP_001347746.1,Pde6d,92.5,80,6,0,71,150,1,80,3.37E-49,154
g17713,NP_001158133.1,Cyfip1,92.5,1253,94,0,1,1253,1,1253,0,2357
g203259,XP_017171363.1,Kcnma1,92.5,1175,86,2,36,1210,65,1237,0,2070
g55883,XP_036019109.1,Ube2d3,92.5,147,11,0,1,147,1,147,1.18E-92,292
g78493,XP_017170567.1,Gphn,92.5,761,51,2,1,761,1,755,0,1300
g119572,XP_030111374.1,Snd1,92.4,145,11,0,450,594,22,166,1.64E-81,266
g13317,XP_030104200.1,Hoxc4,92.4,79,6,0,163,241,1,79,2.11E-47,155
g136172,NP_035488.1,Srsf2,92.4,119,7,1,1,117,1,119,8.53E-66,204
g145772,XP_017174982.1,Ppp3ca,92.4,462,32,2,53,513,2,461,0,875
g16000,XP_036014923.1,Gm7206,92.4,119,9,0,69,187,83,201,2.68E-72,219
g18193,NP_001009929.1,Brsk2,92.4,647,49,0,1,647,1,647,0,1110
g181932,NP_083702.1,Brsk2,92.4,647,49,0,1,647,1,647,0,1110
g183192,XP_006510940.1,Rora,92.4,458,35,0,11,468,63,520,1.71e-315,858
g20114,NP_001359471.1,Zdhhc3,92.4,197,15,0,115,311,8,204,4.02E-139,393
g20224,NP_660121.2,Eif3l,92.4,553,42,0,3,555,8,560,0,1028
g2032521,XP_017171367.1,Kcnma1,92.4,1147,84,3,36,1182,65,1208,0,2008
g203256,NP_001240296.1,Kcnma1,92.4,1168,87,2,36,1203,65,1230,0,2051
g94362,NP_001412562.1,Glra4,92.4,317,23,1,43,358,41,357,3.38E-212,591
g9631,XP_036010348.1,Sf3b1,92.4,1168,78,3,148,1314,1,1158,0,1988
g11330,XP_036009163.1,Pdcd5,92.3,26,2,0,31,56,109,134,1.15E-05,43.9
g11480,NP_001343484.1,Mpped2,92.3,168,13,0,122,289,1,168,2.57E-121,345
g13221,NP_001347628.1,Kat8,92.3,300,23,0,196,495,1,300,2.30E-210,585
g13461,XP_006533231.1,Wnt3,92.3,248,19,0,108,355,3,250,1.70E-183,509
g15200,NP_068676.1,Eed,92.3,431,32,1,14,443,11,441,1.76E-298,811
g16990,NP_032268.2,Foxd1,92.3,104,8,0,116,219,125,228,9.76E-62,207
g19459,NP_033522.1,Vamp1,92.3,78,6,0,33,110,27,104,2.79E-42,137
g2032526,NP_001240300.1,Kcnma1,92.3,1146,85,3,36,1181,65,1207,0,2010
g3254,NP_001239410.1,Smad2,92.3,467,36,0,1,467,1,467,0,902
g38892,NP_077228.1,Rps25,92.3,117,7,2,1,115,1,117,7.12E-64,192
g48402,NP_001276689.1,Rarb,92.3,339,26,0,88,426,110,448,6.98E-227,634
g7085,XP_006497684.1,Abl1,92.3,522,35,2,27,545,46,565,0,983
g8173,NP_001399550.1,Snap25,92.3,143,9,1,51,191,1,143,1.13E-89,260
g12575,NP_001103465.1,Eftud2,92.2,972,75,1,1,971,1,972,0,1794
g13315,NP_001406202.1,Hoxa7,92.2,64,5,0,190,253,5,68,5.88E-35,123
g141692,NP_001136390.1,Tcf7l2,92.2,459,35,1,1,459,1,458,2.55E-303,825
g15792,NP_001153189.1,Septin2,92.2,335,25,1,5,339,8,341,5.14E-223,613
g203253,NP_001240298.1,Kcnma1,92.2,1104,83,3,36,1139,65,1165,0,2006
g2032523,XP_011243269.1,Kcnma1,92.2,1107,83,3,36,1142,65,1168,0,2017
g203255,XP_017171365.1,Kcnma1,92.2,1107,83,3,36,1142,65,1168,0,2017
g21127,NP_082873.2,Thoc3,92.2,320,25,0,3,322,32,351,2.76E-230,630
g2947,XP_030110615.1,Iscu,92.2,102,8,0,34,135,50,151,1.30E-63,196
g3176,XP_011240458.1,Lsm1,92.2,77,6,0,1,77,1,77,9.07E-47,148
g5121,XP_006500027.1,Stk4,92.2,295,23,0,6,300,10,304,5.44E-197,553
g6671,NP_001342364.1,Barhl1,92.2,179,12,1,146,324,8,184,7.60E-105,308
g72220,NP_001404360.1,Camk2b,92.2,527,37,4,1,523,1,527,0,971
g9345,XP_036018499.1,Bbs5,92.2,205,16,0,3,207,83,287,1.09E-134,387
g9838,NP_663492.3,Ormdl1,92.2,153,12,0,1,153,1,153,2.71E-103,293
g10558,XP_030106444.1,Ccny,92.1,202,16,0,155,356,1,202,6.66E-130,371
g11446,NP_536691.2,Asb7,92.1,318,25,0,14,331,1,318,6.90E-156,441
